5917712266	51
5917723946	51
6026413846	51
6026427306	51
6060248548	51
6060443328	51
6060484348	51
6062534144	51
6062700928	51
6063754446	51
6083769560	51
6083773540	51
6091725263	51
6092549947	51
6158519608	51
6161437822	51
6161449082	51
6164361561	51
6165847427	51
6264932088	51
6265915348	51
6266574382	51
6262119501	51
6264862029	51
6264894969	51
6266044665	51
6266077785	51
6269585102	51
6270830784	51
6272549984	51
6274873026	51
6275314542	51
6275389087	51
6276118849	51
6276409709	51
6279452649	51
6280242505	51
6280328725	51
6280467087	51
6280470467	51
6282028240	51
6284621020	51
6284952286	51
5910539104	51
5910547264	51
5972676726	51
5970199522	51
5970207082	51
5970213602	51
5970625808	51
5972663206	51
5972697146	51
5979316107	51
5990957764	51
5992144880	51
5993874108	51
5996021164	51
5996033664	51
5996040104	51
5999798122	51
6010898464	51
6071547969	51
6071593423	51
5888310907	51
5923375584	51
5938152125	51
5956424885	51
5960230149	51
5960246267	51
6025527889	51
6026564829	51
6038313641	51
6038328061	51
6039212827	51
6162747508	51
6162898162	51
6163802366	51
6163816108	51
6164285748	51
6166652606	51
5957113641	51
5957118403	51
5968745063	51
5988917825	51
6020695121	51
6034794904	51
6033934247	51
6033983907	51
6033982207	51
6033989887	51
6033987787	51
6033994047	51
6033992807	51
6033998807	51
6034005407	51
6034003607	51
6034015847	51
6035546249	51
6035557349	51
6036558347	51
6036571347	51
6036586627	51
6044985002	51
6045004242	51
6065154306	51
6066481984	51
6069686062	51
6071239764	51
6071617184	51
6081226820	51
6081658348	51
6082456045	51
6083608601	51
6084254441	51
6085472285	51
6085969321	51
6085997601	51
6108399622	51
6108403462	51
6109050884	51
6134653441	51
6134656221	51
6135452583	51
6135470523	51
6135476383	51
6135497663	51
6135522201	51
6144149006	51
6140940420	51
6141887126	51
6143713044	51
6143722164	51
6168077880	51
6169655946	51
6169660964	51
6172470620	51
6173207542	51
6170776309	51
6173060725	51
6173095185	51
6173104085	51
6173109665	51
6168302007	51
6170817789	51
6189231700	51
6189240926	51
6189246346	51
6189403382	51
6190479328	51
6189424682	51
6190095385	51
6206485288	51
6207771028	51
6211964320	51
6053884502	51
6058409940	51
6056391569	51
6056406681	51
6056412389	51
6059071725	51
6059665082	51
6059667722	51
6059686284	51
6061784322	51
6060748081	51
6061138845	51
6060191707	51
6060200767	51
6061955801	51
6065767147	51
6066315543	51
6066350683	51
6076588604	51
6075797245	51
6076335987	51
6078521009	51
6083152629	51
6092686026	51
6093792560	51
6093818206	51
6093848586	51
6093922806	51
6094539220	51
6097713784	51
6101163900	51
6110188807	51
6124465046	51
6129126069	51
6131063343	51
6131080243	51
6131605985	51
6132223107	51
6129378967	51
6129384087	51
6134401885	51
6134968860	51
6137117784	51
6137124888	51
6146332568	51
6151962129	51
6162807600	51
6163300766	51
6163329440	51
6163967320	51
6163970680	51
6163974700	51
6163977840	51
6163984520	51
6165942224	51
6166987428	51
6167020964	51
6174818744	51
6176011703	51
6178421763	51
6178466463	51
6192141625	51
6201450260	51
6045351248	51
6043113627	51
6044624769	51
6044634389	51
6044666329	51
6060276447	51
6060630387	51
6060872261	51
6062565887	51
6062828841	51
6074349482	51
6087167287	51
6089030481	51
6089312189	51
6089692043	51
6110900428	51
6111183524	51
6112805328	51
6116605364	51
6116614324	51
6118794220	51
6122202988	51
6124788840	51
6127939482	51
6121884500	51
6124027268	51
6128569868	51
6128595884	51
6131093942	51
6131141546	51
6131463862	51
6131467880	51
6130205202	51
6130629808	51
6130627788	51
6132697360	51
6129359226	51
6129364606	51
6129816480	51
6141854069	51
6143479581	51
6168175404	51
6171415922	51
6177765647	51
6177774967	51
6202041608	51
6213074386	51
6216826286	51
6216832646	51
6217870949	51
6238179645	51
6238178665	51
6245596720	51
6247990828	51
6266833684	51
6287509527	51
6288341127	51
6288346087	51
6288350067	51
6288353207	51
6290009485	51
5929227343	51
5943292185	51
5952311987	51
5952322547	51
5952329507	51
5952334727	51
5952339787	51
5953854107	51
5951280485	51
5984454726	51
5996026204	51
5996030524	51
5996045464	51
5996043484	51
5996836942	51
5996835940	51
5996840562	51
5997615062	51
5998727606	51
5999674702	51
6005944803	51
6005947203	51
6009067229	51
6006289201	51
6008380185	51
6008384265	51
6050978360	51
6050386626	51
6051728786	51
6052432662	51
6050217701	51
6050226041	51
6051517281	51
6051730347	51
5898598809	51
5901917146	51
5910170869	51
5977391964	51
5977411404	51
5977493828	51
5980356689	51
5980932087	51
5982486009	51
5989474601	51
5991614521	51
5991969385	51
5991036145	51
6026447286	51
6026498946	51
6026511806	51
6027973208	51
6028296964	51
6059853126	51
5927947064	51
5927945484	51
5927967224	51
5933977206	51
5933359068	51
5960496662	51
5960500228	51
5983405025	51
5989168184	51
5988991107	51
5990562769	51
5990566289	51
5990621701	51
5996028884	51
5996042084	51
5996055764	51
5996099184	51
5999710842	51
6001576106	51
6001812020	51
6002067628	51
6003003184	51
6010442504	51
6011029408	51
6011481329	51
6013390965	51
6018817060	51
6018819040	51
6018991220	51
6019771262	51
6018338743	51
6018344323	51
6018897425	51
6018938625	51
6019495007	51
6065168686	51
6065594726	51
6065618580	51
6065626840	51
6066072440	51
6064607520	51
6066384804	51
6087264800	51
5939797484	51
5943753829	51
5944031725	51
5951201802	51
5953659942	51
5957197109	51
5957215229	51
5966580866	51
5969326903	51
5969580847	51
5984380065	51
5991037742	51
5992168166	51
5992191726	51
5998899086	51
6022305944	51
6026438966	51
6026455566	51
6026481926	51
6027792629	51
6029855624	51
6038075061	51
6039751689	51
6039803909	51
6057169042	51
6058280604	51
6058295984	51
6054918864	51
6056816104	51
6078891783	51
6081628427	51
6087923789	51
6089490023	51
6098084205	51
6098536581	51
6108892228	51
6141345886	51
6142487144	51
6142683066	51
6143662404	51
6183836107	51
6205710828	51
6210611182	51
6211543586	51
6211568246	51
5961353988	51
5966515924	51
5967176106	51
5979747524	51
5982384460	51
6002058881	51
6002694661	51
6004456585	51
6006513323	51
6010147289	51
6022449728	51
6023597946	51
6023603246	51
6023608066	51
6023615966	51
6023615326	51
6023621066	51
6029881044	51
6046355241	51
6048652269	51
6066326263	51
6083174408	51
6085614224	51
6094072027	51
6094762165	51
6095095867	51
6098750746	51
6098753066	51
6099919362	51
6101891408	51
6104198741	51
6112205126	51
6112210186	51
6112214306	51
6115010568	51
6151800343	51
6164390861	51
6167572585	51
6169046162	51
6172959988	51
6174299202	51
6174900064	51
6176329262	51
6176334502	51
6179985004	51
6180486542	51
6180492862	51
6181383868	51
6182004922	51
6182416528	51
6180854566	51
6180866422	51
6181600246	51
6183668726	51
6183672826	51
6180141546	51
6181078986	51
6181148680	51
6181563846	51
6223241404	51
6223248284	51
5928758526	51
5952341987	51
5956813123	51
5956827307	51
5959359987	51
5978300141	51
5979250521	51
6005376886	51
6006918386	51
6008433366	51
6012495264	51
6002191828	51
6001611167	51
6004452445	51
6020091606	51
6020099386	51
6025515909	51
6025649749	51
6025647969	51
6040558782	51
6039147888	51
6039149808	51
6039158846	51
6039169048	51
6039245662	51
6039254722	51
6065829628	51
6067151860	51
6077506962	51
6088322265	51
6089315347	51
6103023508	51
6105926008	51
6163217267	51
6163842067	51
6164231041	51
6164509641	51
6165515409	51
6167484485	51
6176528987	51
6176582649	51
6176751549	51
6195174904	51
6195648044	51
5894515025	51
5895571947	51
5927817520	51
5927821120	51
5931852968	51
5969327523	51
5993812304	51
6005399222	51
6005412620	51
6006824628	51
6014153547	51
6015760501	51
6027518541	51
6042027629	51
6042038369	51
6042643107	51
6042657087	51
6042694807	51
6042702287	51
6043172287	51
6061095966	51
6061909502	51
6088661342	51
6116815741	51
6118298847	51
6119197003	51
6120738883	51
6122524460	51
6123251486	51
6141206963	51
6141950589	51
6142061369	51
6144590289	51
5888918528	51
5939515044	51
5939530284	51
5939568224	51
5940329886	51
5940404186	51
5940475624	51
5990756569	51
5990764249	51
5996849382	51
5996858602	51
6004287985	51
6017009888	51
6051893623	51
6055678987	51
6056222367	51
6055883447	51
6056639547	51
6059100427	51
6066341763	51
6066347263	51
6065733241	51
6066184643	51
6068425927	51
6072516463	51
6077913340	51
6098345641	51
6099503861	51
6098256005	51
6100420743	51
6128864900	51
6131426226	51
6133483260	51
6152329142	51
6152361762	51
6152365242	51
6153616164	51
6154720066	51
6155969604	51
6155999444	51
6165580387	51
6165598689	51
6206392083	51
6209014745	51
6213877764	51
6214041260	51
6215089164	51
6213011787	51
6214480625	51
6218020584	51
6221400066	51
6221402646	51
6221405866	51
6245390525	51
6246184081	51
6247799925	51
6112413987	51
6156749587	51
6156754147	51
6156756467	51
6156760227	51
6156776167	51
6161540789	51
6207472745	51
6207678225	51
6207720125	51
6207736825	51
6207749645	51
6262344248	51
6263179348	51
5917460305	51
5917471485	51
5918154667	51
5944942466	51
5948188180	51
5952273047	51
5954420769	51
5958724180	51
5958742620	51
5959764907	51
6010135624	51
6013842681	51
6015441607	51
6016091485	51
6049012742	51
6055010349	51
6055434221	51
6056011627	51
6056399569	51
6062041262	51
6087389080	51
6087397460	51
6087413020	51
6087417426	51
6088339668	51
6088359428	51
6089342984	51
6103356902	51
6104470386	51
6104477066	51
6104168980	51
6104784884	51
